date,area,n,strike_label,k,K,price_per_1,source
2018-07-31,EU,1,S0,0.0,1.0,0.012001,floor
2018-07-31,EU,1,S1,0.01,1.01,0.068,floor
2018-07-31,EU,1,S2,0.02,1.02,0.441,floor
2018-07-31,EU,1,SN1,-0.01,0.99,0.0030009999999999998,floor
2018-08-31,EU,1,S0,0.0,1.0,0.021001,floor
2018-08-31,EU,1,S1,0.01,1.01,0.134,floor
2018-08-31,EU,1,S2,0.02,1.02,0.708,floor
2018-08-31,EU,1,SN1,-0.01,0.99,0.005001,floor
2018-09-28,EU,1,S0,0.0,1.0,0.013000000000000001,floor
2018-09-28,EU,1,S1,0.01,1.01,0.141,floor
2018-09-28,EU,1,S2,0.02,1.02,0.718,floor
2018-09-28,EU,1,SN1,-0.01,0.99,0.001,floor
2018-10-31,EU,1,S0,0.0,1.0,0.006999999999999999,floor
2018-10-31,EU,1,S1,0.01,1.01,0.092,floor
2018-10-31,EU,1,S2,0.02,1.02,0.5920000000000001,floor
2018-10-31,EU,1,SN1,-0.01,0.99,0.004001,floor
2018-11-30,EU,1,S0,0.0,1.0,0.031,floor
2018-11-30,EU,1,S1,0.01,1.01,0.231,floor
2018-11-30,EU,1,S2,0.02,1.02,0.96,floor
2018-11-30,EU,1,SN1,-0.01,0.99,0.006000999999999999,floor
2018-12-31,EU,1,S0,0.0,1.0,0.067,floor
2018-12-31,EU,1,S1,0.01,1.01,0.446,floor
2018-12-31,EU,1,S2,0.02,1.02,1.325,floor
2018-12-31,EU,1,SN1,-0.01,0.99,0.011001,floor
2019-01-31,EU,1,S0,0.0,1.0,0.063,floor
2019-01-31,EU,1,S1,0.01,1.01,0.48,floor
2019-01-31,EU,1,S2,0.02,1.02,1.368,floor
2019-01-31,EU,1,SN1,-0.01,0.99,0.005,floor
2019-02-28,EU,1,S0,0.0,1.0,0.073,floor
2019-02-28,EU,1,S1,0.01,1.01,0.51,floor
2019-02-28,EU,1,S2,0.02,1.02,1.4140000000000001,floor
2019-02-28,EU,1,SN1,-0.01,0.99,0.006000999999999999,floor
2019-03-29,EU,1,S0,0.0,1.0,0.022000000000000002,floor
2019-03-29,EU,1,S1,0.01,1.01,0.233,floor
2019-03-29,EU,1,S2,0.02,1.02,0.97,floor
2019-03-29,EU,1,SN1,-0.01,0.99,0.001,floor
2019-04-30,EU,1,S0,0.0,1.0,0.016,floor
2019-04-30,EU,1,S1,0.01,1.01,0.184,floor
2019-04-30,EU,1,S2,0.02,1.02,0.87,floor
2019-04-30,EU,1,SN1,-0.01,0.99,0.0030009999999999998,floor
2019-05-31,EU,1,S0,0.0,1.0,0.023,floor
2019-05-31,EU,1,S1,0.01,1.01,0.251,floor
2019-05-31,EU,1,S2,0.02,1.02,1.0190000000000001,floor
2019-05-31,EU,1,SN1,-0.01,0.99,0.002,floor
2019-06-28,EU,1,S0,0.0,1.0,0.057999999999999996,floor
2019-06-28,EU,1,S1,0.01,1.01,0.46,floor
2019-06-28,EU,1,S2,0.02,1.02,1.347,floor
2019-06-28,EU,1,SN1,-0.01,0.99,0.004,floor
2019-07-31,EU,1,S0,0.0,1.0,0.04,floor
2019-07-31,EU,1,S1,0.01,1.01,0.373,floor
2019-07-31,EU,1,S2,0.02,1.02,1.226,floor
2019-07-31,EU,1,SN1,-0.01,0.99,0.003,floor
2019-08-30,EU,1,S0,0.0,1.0,0.095,floor
2019-08-30,EU,1,S1,0.01,1.01,0.625,floor
2019-08-30,EU,1,S2,0.02,1.02,1.5630000000000002,floor
2019-08-30,EU,1,SN1,-0.01,0.99,0.006999999999999999,floor
2019-09-30,EU,1,S0,0.0,1.0,0.049,floor
2019-09-30,EU,1,S1,0.01,1.01,0.43700000000000006,floor
2019-09-30,EU,1,S2,0.02,1.02,1.3259999999999998,floor
2019-09-30,EU,1,SN1,-0.01,0.99,0.003,floor
2019-10-31,EU,1,S0,0.0,1.0,0.063,floor
2019-10-31,EU,1,S1,0.01,1.01,0.444,floor
2019-10-31,EU,1,S2,0.02,1.02,1.325,floor
2019-10-31,EU,1,SN1,-0.01,0.99,0.007000999999999999,floor
2019-11-29,EU,1,S0,0.0,1.0,0.028999999999999998,floor
2019-11-29,EU,1,S1,0.01,1.01,0.324,floor
2019-11-29,EU,1,S2,0.02,1.02,1.131,floor
2019-11-29,EU,1,SN1,-0.01,0.99,0.004001,floor
2019-12-31,EU,1,S0,0.0,1.0,0.03,floor
2019-12-31,EU,1,S1,0.01,1.01,0.253,floor
2019-12-31,EU,1,S2,0.02,1.02,0.972,floor
2019-12-31,EU,1,SN1,-0.01,0.99,0.003,floor
2020-01-31,EU,1,S0,0.0,1.0,0.047,floor
2020-01-31,EU,1,S1,0.01,1.01,0.35700000000000004,floor
2020-01-31,EU,1,S2,0.02,1.02,1.186,floor
2020-01-31,EU,1,SN1,-0.01,0.99,0.005001,floor
2020-02-28,EU,1,S0,0.0,1.0,0.09,floor
2020-02-28,EU,1,S1,0.01,1.01,0.5589999999999999,floor
2020-02-28,EU,1,S2,0.02,1.02,1.476,floor
2020-02-28,EU,1,SN1,-0.01,0.99,0.010001,floor
2020-03-31,EU,1,S0,0.0,1.0,0.934,floor
2020-03-31,EU,1,S1,0.01,1.01,1.9180000000000001,floor
2020-03-31,EU,1,S2,0.02,1.02,2.9219999999999997,floor
2020-03-31,EU,1,SN1,-0.01,0.99,0.195,floor
2020-04-30,EU,1,S0,0.0,1.0,0.561,floor
2020-04-30,EU,1,S1,0.01,1.01,1.495,floor
2020-04-30,EU,1,S2,0.02,1.02,2.496,floor
2020-04-30,EU,1,SN1,-0.01,0.99,0.071,floor
2020-05-29,EU,1,S0,0.0,1.0,0.374,floor
2020-05-29,EU,1,S1,0.01,1.01,1.214,floor
2020-05-29,EU,1,S2,0.02,1.02,2.2119999999999997,floor
2020-05-29,EU,1,SN1,-0.01,0.99,0.044000000000000004,floor
2020-06-30,EU,1,S0,0.0,1.0,0.308,floor
2020-06-30,EU,1,S1,0.01,1.01,1.097,floor
2020-06-30,EU,1,S2,0.02,1.02,2.08,floor
2020-06-30,EU,1,SN1,-0.01,0.99,0.042,floor
2020-07-31,EU,1,S0,0.0,1.0,0.114,floor
2020-07-31,EU,1,S1,0.01,1.01,0.665,floor
2020-07-31,EU,1,S2,0.02,1.02,1.595,floor
2020-07-31,EU,1,SN1,-0.01,0.99,0.009001,floor
2020-08-31,EU,1,S0,0.0,1.0,0.052000000000000005,floor
2020-08-31,EU,1,S1,0.01,1.01,0.424,floor
2020-08-31,EU,1,S2,0.02,1.02,1.2770000000000001,floor
2020-08-31,EU,1,SN1,-0.01,0.99,0.004,floor
2020-09-30,EU,1,S0,0.0,1.0,0.175,floor
2020-09-30,EU,1,S1,0.01,1.01,0.8390000000000001,floor
2020-09-30,EU,1,S2,0.02,1.02,1.7930000000000001,floor
2020-09-30,EU,1,SN1,-0.01,0.99,0.020001,floor
2020-10-30,EU,1,S0,0.0,1.0,0.28300000000000003,floor
2020-10-30,EU,1,S1,0.01,1.01,1.041,floor
2020-10-30,EU,1,S2,0.02,1.02,2.011,floor
2020-10-30,EU,1,SN1,-0.01,0.99,0.027000000000000003,floor
2020-11-30,EU,1,S0,0.0,1.0,0.015,floor
2020-11-30,EU,1,S1,0.01,1.01,0.185,floor
2020-11-30,EU,1,S2,0.02,1.02,0.85,floor
2020-11-30,EU,1,SN1,-0.01,0.99,0.002001,floor
2020-12-31,EU,1,S0,0.0,1.0,0.016,floor
2020-12-31,EU,1,S1,0.01,1.01,0.201,floor
2020-12-31,EU,1,S2,0.02,1.02,0.8959999999999999,floor
2020-12-31,EU,1,SN1,-0.01,0.99,0.002001,floor
2021-01-29,EU,1,S0,0.0,1.0,0.011001,floor
2021-01-29,EU,1,S1,0.01,1.01,0.084,floor
2021-01-29,EU,1,S2,0.02,1.02,0.605,floor
2021-01-29,EU,1,SN1,-0.01,0.99,0.001001,floor
2021-02-26,EU,1,S0,0.0,1.0,0.002,floor
2021-02-26,EU,1,S1,0.01,1.01,0.036000000000000004,floor
2021-02-26,EU,1,S2,0.02,1.02,0.364,floor
2021-02-26,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2021-03-31,EU,1,S0,0.0,1.0,0.044000000000000004,floor
2021-03-31,EU,1,S1,0.01,1.01,0.434,floor
2021-03-31,EU,1,S2,0.02,1.02,1.307,floor
2021-03-31,EU,1,SN1,-0.01,0.99,0.002,floor
2021-04-30,EU,1,S0,0.0,1.0,0.006,floor
2021-04-30,EU,1,S1,0.01,1.01,0.1,floor
2021-04-30,EU,1,S2,0.02,1.02,0.653,floor
2021-04-30,EU,1,SN1,-0.01,0.99,0.002001,floor
2021-05-31,EU,1,S0,0.0,1.0,0.006000999999999999,floor
2021-05-31,EU,1,S1,0.01,1.01,0.040999999999999995,floor
2021-05-31,EU,1,S2,0.02,1.02,0.41600000000000004,floor
2021-05-31,EU,1,SN1,-0.01,0.99,0.001001,floor
2021-06-30,EU,1,S0,0.0,1.0,0.002,floor
2021-06-30,EU,1,S1,0.01,1.01,0.039,floor
2021-06-30,EU,1,S2,0.02,1.02,0.392,floor
2021-06-30,EU,1,SN1,-0.01,0.99,0.006,floor
2021-07-30,EU,1,S0,0.0,1.0,0.0030009999999999998,floor
2021-07-30,EU,1,S1,0.01,1.01,0.021,floor
2021-07-30,EU,1,S2,0.02,1.02,0.268,floor
2021-07-30,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2021-08-31,EU,1,S0,0.0,1.0,0.001,floor
2021-08-31,EU,1,S1,0.01,1.01,0.013999999999999999,floor
2021-08-31,EU,1,S2,0.02,1.02,0.205,floor
2021-08-31,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2021-09-30,EU,1,S0,0.0,1.0,0.001001,floor
2021-09-30,EU,1,S1,0.01,1.01,0.004,floor
2021-09-30,EU,1,S2,0.02,1.02,0.07400000000000001,floor
2021-09-30,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2021-10-29,EU,1,S0,0.0,1.0,0.001001,floor
2021-10-29,EU,1,S1,0.01,1.01,0.005001,floor
2021-10-29,EU,1,S2,0.02,1.02,0.025,floor
2021-10-29,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2021-11-30,EU,1,S0,0.0,1.0,0.001001,floor
2021-11-30,EU,1,S1,0.01,1.01,0.004,floor
2021-11-30,EU,1,S2,0.02,1.02,0.062,floor
2021-11-30,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2021-12-31,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2021-12-31,EU,1,S1,0.01,1.01,0.003,floor
2021-12-31,EU,1,S2,0.02,1.02,0.042,floor
2021-12-31,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-01-31,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2022-01-31,EU,1,S1,0.01,1.01,0.001,floor
2022-01-31,EU,1,S2,0.02,1.02,0.023,floor
2022-01-31,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-02-28,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2022-02-28,EU,1,S1,0.01,1.01,1.1000000000000001e-05,floor
2022-02-28,EU,1,S2,0.02,1.02,0.001,floor
2022-02-28,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-03-31,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2022-03-31,EU,1,S1,0.01,1.01,1.1000000000000001e-05,floor
2022-03-31,EU,1,S2,0.02,1.02,1.1000000000000001e-05,floor
2022-03-31,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-04-29,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2022-04-29,EU,1,S1,0.01,1.01,1.1000000000000001e-05,floor
2022-04-29,EU,1,S2,0.02,1.02,0.0,floor
2022-04-29,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-05-31,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2022-05-31,EU,1,S1,0.01,1.01,1.1000000000000001e-05,floor
2022-05-31,EU,1,S2,0.02,1.02,1.1000000000000001e-05,floor
2022-05-31,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-06-30,EU,1,S0,0.0,1.0,0.001001,floor
2022-06-30,EU,1,S1,0.01,1.01,0.004001,floor
2022-06-30,EU,1,S2,0.02,1.02,0.014001,floor
2022-06-30,EU,1,SN1,-0.01,0.99,0.001001,floor
2022-07-29,EU,1,S0,0.0,1.0,0.001001,floor
2022-07-29,EU,1,S1,0.01,1.01,0.001001,floor
2022-07-29,EU,1,S2,0.02,1.02,0.004001,floor
2022-07-29,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-08-31,EU,1,S0,0.0,1.0,1.1000000000000001e-05,floor
2022-08-31,EU,1,S1,0.01,1.01,0.001001,floor
2022-08-31,EU,1,S2,0.02,1.02,0.002001,floor
2022-08-31,EU,1,SN1,-0.01,0.99,1.1000000000000001e-05,floor
2022-09-30,EU,1,S0,0.0,1.0,0.006000999999999999,floor
2022-09-30,EU,1,S1,0.01,1.01,0.003,floor
2022-09-30,EU,1,S2,0.02,1.02,0.016,floor
2022-09-30,EU,1,SN1,-0.01,0.99,0.002001,floor
2022-10-31,EU,1,S0,0.0,1.0,0.006,floor
2022-10-31,EU,1,S1,0.01,1.01,0.016,floor
2022-10-31,EU,1,S2,0.02,1.02,0.040999999999999995,floor
2022-10-31,EU,1,SN1,-0.01,0.99,0.017001,floor
2022-11-30,EU,1,S0,0.0,1.0,0.016,floor
2022-11-30,EU,1,S1,0.01,1.01,0.035,floor
2022-11-30,EU,1,S2,0.02,1.02,0.077,floor
2022-11-30,EU,1,SN1,-0.01,0.99,0.008,floor
2022-12-30,EU,1,S0,0.0,1.0,0.051,floor
2022-12-30,EU,1,S1,0.01,1.01,0.109,floor
2022-12-30,EU,1,S2,0.02,1.02,0.248,floor
2022-12-30,EU,1,SN1,-0.01,0.99,0.025,floor
2023-01-31,EU,1,S0,0.0,1.0,0.096,floor
2023-01-31,EU,1,S1,0.01,1.01,0.22699999999999998,floor
2023-01-31,EU,1,S2,0.02,1.02,0.536,floor
2023-01-31,EU,1,SN1,-0.01,0.99,0.042,floor
2023-02-28,EU,1,S0,0.0,1.0,0.035,floor
2023-02-28,EU,1,S1,0.01,1.01,0.073,floor
2023-02-28,EU,1,S2,0.02,1.02,0.162,floor
2023-02-28,EU,1,SN1,-0.01,0.99,0.017,floor
2023-03-31,EU,1,S0,0.0,1.0,0.075,floor
2023-03-31,EU,1,S1,0.01,1.01,0.145,floor
2023-03-31,EU,1,S2,0.02,1.02,0.284,floor
2023-03-31,EU,1,SN1,-0.01,0.99,0.04,floor
2023-04-28,EU,1,S0,0.0,1.0,0.073,floor
2023-04-28,EU,1,S1,0.01,1.01,0.154,floor
2023-04-28,EU,1,S2,0.02,1.02,0.33899999999999997,floor
2023-04-28,EU,1,SN1,-0.01,0.99,0.037000000000000005,floor
2023-05-31,EU,1,S0,0.0,1.0,0.07,floor
2023-05-31,EU,1,S1,0.01,1.01,0.14800000000000002,floor
2023-05-31,EU,1,S2,0.02,1.02,0.33,floor
2023-05-31,EU,1,SN1,-0.01,0.99,0.035,floor
2023-06-30,EU,1,S0,0.0,1.0,0.08199999999999999,floor
2023-06-30,EU,1,S1,0.01,1.01,0.17300000000000001,floor
2023-06-30,EU,1,S2,0.02,1.02,0.38299999999999995,floor
2023-06-30,EU,1,SN1,-0.01,0.99,0.040999999999999995,floor
2023-07-31,EU,1,S0,0.0,1.0,0.063,floor
2023-07-31,EU,1,S1,0.01,1.01,0.133,floor
2023-07-31,EU,1,S2,0.02,1.02,0.299,floor
2023-07-31,EU,1,SN1,-0.01,0.99,0.031,floor
2023-08-31,EU,1,S0,0.0,1.0,0.057999999999999996,floor
2023-08-31,EU,1,S1,0.01,1.01,0.124,floor
2023-08-31,EU,1,S2,0.02,1.02,0.43,floor
2023-08-31,EU,1,SN1,-0.01,0.99,0.027999999999999997,floor
2023-09-29,EU,1,S0,0.0,1.0,0.081,floor
2023-09-29,EU,1,S1,0.01,1.01,0.19699999999999998,floor
2023-09-29,EU,1,S2,0.02,1.02,0.435,floor
2023-09-29,EU,1,SN1,-0.01,0.99,0.032,floor
2023-10-31,EU,1,S0,0.0,1.0,0.069,floor
2023-10-31,EU,1,S1,0.01,1.01,0.161,floor
2023-10-31,EU,1,S2,0.02,1.02,0.389,floor
2023-10-31,EU,1,SN1,-0.01,0.99,0.031,floor
2023-11-30,EU,1,S0,0.0,1.0,0.11800000000000001,floor
2023-11-30,EU,1,S1,0.01,1.01,0.285,floor
2023-11-30,EU,1,S2,0.02,1.02,0.659,floor
2023-11-30,EU,1,SN1,-0.01,0.99,0.051,floor
2023-12-29,EU,1,S0,0.0,1.0,0.128,floor
2023-12-29,EU,1,S1,0.01,1.01,0.309,floor
2023-12-29,EU,1,S2,0.02,1.02,0.708,floor
2023-12-29,EU,1,SN1,-0.01,0.99,0.055,floor
2024-01-31,EU,1,S0,0.0,1.0,0.105,floor
2024-01-31,EU,1,S1,0.01,1.01,0.254,floor
2024-01-31,EU,1,S2,0.02,1.02,0.598,floor
2024-01-31,EU,1,SN1,-0.01,0.99,0.045,floor
2024-02-29,EU,1,S0,0.0,1.0,0.083,floor
2024-02-29,EU,1,S1,0.01,1.01,0.192,floor
2024-02-29,EU,1,S2,0.02,1.02,0.446,floor
2024-02-29,EU,1,SN1,-0.01,0.99,0.037000000000000005,floor
2024-03-29,EU,1,S0,0.0,1.0,0.11699999999999999,floor
2024-03-29,EU,1,S1,0.01,1.01,0.267,floor
2024-03-29,EU,1,S2,0.02,1.02,0.5760000000000001,floor
2024-03-29,EU,1,SN1,-0.01,0.99,0.051,floor
2024-04-30,EU,1,S0,0.0,1.0,0.11699999999999999,floor
2024-04-30,EU,1,S1,0.01,1.01,0.27,floor
2024-04-30,EU,1,S2,0.02,1.02,0.589,floor
2024-04-30,EU,1,SN1,-0.01,0.99,0.05,floor
2024-05-31,EU,1,S0,0.0,1.0,0.065,floor
2024-05-31,EU,1,S1,0.01,1.01,0.15,floor
2024-05-31,EU,1,S2,0.02,1.02,0.441,floor
2024-05-31,EU,1,SN1,-0.01,0.99,0.034,floor
2024-06-28,EU,1,S0,0.0,1.0,0.05,floor
2024-06-28,EU,1,S1,0.01,1.01,0.122,floor
2024-06-28,EU,1,S2,0.02,1.02,0.40399999999999997,floor
2024-06-28,EU,1,SN1,-0.01,0.99,0.025001000000000002,floor
2024-07-31,EU,1,S0,0.0,1.0,0.055999999999999994,floor
2024-07-31,EU,1,S1,0.01,1.01,0.145,floor
2024-07-31,EU,1,S2,0.02,1.02,0.49700000000000005,floor
2024-07-31,EU,1,SN1,-0.01,0.99,0.027999999999999997,floor
2024-08-31,EU,1,S0,0.0,1.0,0.052000000000000005,floor
2024-08-31,EU,1,S1,0.01,1.01,0.13699999999999998,floor
2024-08-31,EU,1,S2,0.02,1.02,0.489,floor
2024-08-31,EU,1,SN1,-0.01,0.99,0.025001000000000002,floor
2024-09-30,EU,1,S0,0.0,1.0,0.06,floor
2024-09-30,EU,1,S1,0.01,1.01,0.253,floor
2024-09-30,EU,1,S2,0.02,1.02,0.8390000000000001,floor
2024-09-30,EU,1,SN1,-0.01,0.99,0.016,floor
2024-10-31,EU,1,S0,0.0,1.0,0.055,floor
2024-10-31,EU,1,S1,0.01,1.01,0.141,floor
2024-10-31,EU,1,S2,0.02,1.02,0.49200000000000005,floor
2024-10-31,EU,1,SN1,-0.01,0.99,0.027000000000000003,floor
2024-11-30,EU,1,S0,0.0,1.0,0.053,floor
2024-11-30,EU,1,S1,0.01,1.01,0.122,floor
2024-11-30,EU,1,S2,0.02,1.02,0.374,floor
2024-11-30,EU,1,SN1,-0.01,0.99,0.027999999999999997,floor
2024-12-31,EU,1,S0,0.0,1.0,0.026000000000000002,floor
2024-12-31,EU,1,S1,0.01,1.01,0.083,floor
2024-12-31,EU,1,S2,0.02,1.02,0.34700000000000003,floor
2024-12-31,EU,1,SN1,-0.01,0.99,0.009000000000000001,floor
2025-01-31,EU,1,S0,0.0,1.0,0.04,floor
2025-01-31,EU,1,S1,0.01,1.01,0.091,floor
2025-01-31,EU,1,S2,0.02,1.02,0.243,floor
2025-01-31,EU,1,SN1,-0.01,0.99,0.021001,floor
2025-02-28,EU,1,S0,0.0,1.0,0.024,floor
2025-02-28,EU,1,S1,0.01,1.01,0.073,floor
2025-02-28,EU,1,S2,0.02,1.02,0.299,floor
2025-02-28,EU,1,SN1,-0.01,0.99,0.019001,floor
2025-03-31,EU,1,S0,0.0,1.0,0.038,floor
2025-03-31,EU,1,S1,0.01,1.01,0.134,floor
2025-03-31,EU,1,S2,0.02,1.02,0.58,floor
2025-03-31,EU,1,SN1,-0.01,0.99,0.013000000000000001,floor
2025-04-30,EU,1,S0,0.0,1.0,0.052000000000000005,floor
2025-04-30,EU,1,S1,0.01,1.01,0.2,floor
2025-04-30,EU,1,S2,0.02,1.02,0.7909999999999999,floor
2025-04-30,EU,1,SN1,-0.01,0.99,0.017,floor
2025-05-31,EU,1,S0,0.0,1.0,0.037000000000000005,floor
2025-05-31,EU,1,S1,0.01,1.01,0.133,floor
2025-05-31,EU,1,S2,0.02,1.02,0.588,floor
2025-05-31,EU,1,SN1,-0.01,0.99,0.012,floor
2025-06-30,EU,1,S0,0.0,1.0,0.034,floor
2025-06-30,EU,1,S1,0.01,1.01,0.114,floor
2025-06-30,EU,1,S2,0.02,1.02,0.495,floor
2025-06-30,EU,1,SN1,-0.01,0.99,0.012,floor
2025-07-31,EU,1,S0,0.0,1.0,0.055,floor
2025-07-31,EU,1,S1,0.01,1.01,0.149,floor
2025-07-31,EU,1,S2,0.02,1.02,0.53,floor
2025-07-31,EU,1,SN1,-0.01,0.99,0.026000000000000002,floor
2025-08-29,EU,1,S0,0.0,1.0,0.048,floor
2025-08-29,EU,1,S1,0.01,1.01,0.12,floor
2025-08-29,EU,1,S2,0.02,1.02,0.413,floor
2025-08-29,EU,1,SN1,-0.01,0.99,0.024001,floor
