date,area,n,strike_label,k,K,price_per_1,source
2018-11-30,EU,1,S5,0.05,1.05,0.0,cap
2018-12-31,EU,1,S2,0.02,1.02,0.019,cap
2018-12-31,EU,1,S3,0.03,1.03,0.004,cap
2018-12-31,EU,1,S4,0.04,1.04,0.002,cap
2018-12-31,EU,1,S5,0.05,1.05,0.0,cap
2019-01-31,EU,1,S2,0.02,1.02,0.009000000000000001,cap
2019-01-31,EU,1,S3,0.03,1.03,0.003,cap
2019-01-31,EU,1,S4,0.04,1.04,0.001,cap
2019-01-31,EU,1,S5,0.05,1.05,0.0,cap
2019-02-28,EU,1,S2,0.02,1.02,0.01,cap
2019-02-28,EU,1,S3,0.03,1.03,0.001,cap
2019-02-28,EU,1,S4,0.04,1.04,0.0,cap
2019-02-28,EU,1,S5,0.05,1.05,0.0,cap
2019-03-29,EU,1,S2,0.02,1.02,0.028999999999999998,cap
2019-03-29,EU,1,S3,0.03,1.03,0.002,cap
2019-03-29,EU,1,S4,0.04,1.04,0.0,cap
2019-03-29,EU,1,S5,0.05,1.05,0.0,cap
2019-04-30,EU,1,S2,0.02,1.02,0.037000000000000005,cap
2019-04-30,EU,1,S3,0.03,1.03,0.002,cap
2019-04-30,EU,1,S4,0.04,1.04,0.0,cap
2019-04-30,EU,1,S5,0.05,1.05,0.0,cap
2019-05-31,EU,1,S2,0.02,1.02,0.023,cap
2019-05-31,EU,1,S3,0.03,1.03,0.001,cap
2019-05-31,EU,1,S4,0.04,1.04,0.0,cap
2019-05-31,EU,1,S5,0.05,1.05,0.0,cap
2019-06-28,EU,1,S2,0.02,1.02,0.01,cap
2019-06-28,EU,1,S3,0.03,1.03,0.001,cap
2019-06-28,EU,1,S4,0.04,1.04,0.0,cap
2019-06-28,EU,1,S5,0.05,1.05,0.0,cap
2019-07-31,EU,1,S2,0.02,1.02,0.013000000000000001,cap
2019-07-31,EU,1,S3,0.03,1.03,0.001,cap
2019-07-31,EU,1,S4,0.04,1.04,0.0,cap
2019-07-31,EU,1,S5,0.05,1.05,0.0,cap
2019-08-30,EU,1,S2,0.02,1.02,0.005,cap
2019-08-30,EU,1,S3,0.03,1.03,0.001,cap
2019-08-30,EU,1,S4,0.04,1.04,1e-05,cap
2019-08-30,EU,1,S5,0.05,1.05,1e-05,cap
2019-09-30,EU,1,S2,0.02,1.02,0.009000000000000001,cap
2019-09-30,EU,1,S3,0.03,1.03,0.0,cap
2019-09-30,EU,1,S4,0.04,1.04,0.0,cap
2019-09-30,EU,1,S5,0.05,1.05,0.0,cap
2019-10-31,EU,1,S2,0.02,1.02,0.009000000000000001,cap
2019-10-31,EU,1,S3,0.03,1.03,0.001,cap
2019-10-31,EU,1,S4,0.04,1.04,1e-05,cap
2019-10-31,EU,1,S5,0.05,1.05,1e-05,cap
2019-11-29,EU,1,S2,0.02,1.02,0.016,cap
2019-11-29,EU,1,S3,0.03,1.03,0.001,cap
2019-11-29,EU,1,S4,0.04,1.04,1e-05,cap
2019-11-29,EU,1,S5,0.05,1.05,1e-05,cap
2019-12-31,EU,1,S2,0.02,1.02,0.040999999999999995,cap
2019-12-31,EU,1,S3,0.03,1.03,0.004,cap
2019-12-31,EU,1,S4,0.04,1.04,1e-05,cap
2019-12-31,EU,1,S5,0.05,1.05,1e-05,cap
2020-01-31,EU,1,S2,0.02,1.02,0.016,cap
2020-01-31,EU,1,S3,0.03,1.03,0.001,cap
2020-01-31,EU,1,S4,0.04,1.04,1e-05,cap
2020-01-31,EU,1,S5,0.05,1.05,1e-05,cap
2020-02-28,EU,1,S2,0.02,1.02,0.005,cap
2020-02-28,EU,1,S3,0.03,1.03,1e-05,cap
2020-02-28,EU,1,S4,0.04,1.04,1e-05,cap
2020-02-28,EU,1,S5,0.05,1.05,1e-05,cap
2020-03-31,EU,1,S2,0.02,1.02,1e-05,cap
2020-03-31,EU,1,S3,0.03,1.03,1e-05,cap
2020-03-31,EU,1,S4,0.04,1.04,0.0,cap
2020-03-31,EU,1,S5,0.05,1.05,0.0,cap
2020-04-30,EU,1,S2,0.02,1.02,1e-05,cap
2020-04-30,EU,1,S3,0.03,1.03,1e-05,cap
2020-04-30,EU,1,S4,0.04,1.04,1e-05,cap
2020-04-30,EU,1,S5,0.05,1.05,1e-05,cap
2020-05-29,EU,1,S2,0.02,1.02,0.001,cap
2020-05-29,EU,1,S3,0.03,1.03,1e-05,cap
2020-05-29,EU,1,S4,0.04,1.04,1e-05,cap
2020-05-29,EU,1,S5,0.05,1.05,1e-05,cap
2020-06-30,EU,1,S2,0.02,1.02,0.002,cap
2020-06-30,EU,1,S3,0.03,1.03,1e-05,cap
2020-06-30,EU,1,S4,0.04,1.04,1e-05,cap
2020-06-30,EU,1,S5,0.05,1.05,1e-05,cap
2020-07-31,EU,1,S2,0.02,1.02,0.008,cap
2020-07-31,EU,1,S3,0.03,1.03,0.001,cap
2020-07-31,EU,1,S4,0.04,1.04,1e-05,cap
2020-07-31,EU,1,S5,0.05,1.05,1e-05,cap
2020-08-31,EU,1,S2,0.02,1.02,0.018000000000000002,cap
2020-08-31,EU,1,S3,0.03,1.03,0.003,cap
2020-08-31,EU,1,S4,0.04,1.04,1e-05,cap
2020-08-31,EU,1,S5,0.05,1.05,1e-05,cap
2020-09-30,EU,1,S2,0.02,1.02,0.006,cap
2020-09-30,EU,1,S3,0.03,1.03,0.001,cap
2020-09-30,EU,1,S4,0.04,1.04,1e-05,cap
2020-09-30,EU,1,S5,0.05,1.05,1e-05,cap
2020-10-30,EU,1,S2,0.02,1.02,0.005,cap
2020-10-30,EU,1,S3,0.03,1.03,0.001,cap
2020-10-30,EU,1,S4,0.04,1.04,1e-05,cap
2020-10-30,EU,1,S5,0.05,1.05,1e-05,cap
2020-11-30,EU,1,S2,0.02,1.02,0.061,cap
2020-11-30,EU,1,S3,0.03,1.03,0.006999999999999999,cap
2020-11-30,EU,1,S4,0.04,1.04,0.001,cap
2020-11-30,EU,1,S5,0.05,1.05,1e-05,cap
2020-12-31,EU,1,S2,0.02,1.02,0.051,cap
2020-12-31,EU,1,S3,0.03,1.03,0.009000000000000001,cap
2020-12-31,EU,1,S4,0.04,1.04,0.001,cap
2020-12-31,EU,1,S5,0.05,1.05,1e-05,cap
2021-01-29,EU,1,S2,0.02,1.02,0.092,cap
2021-01-29,EU,1,S3,0.03,1.03,0.009000000000000001,cap
2021-01-29,EU,1,S4,0.04,1.04,0.002,cap
2021-01-29,EU,1,S5,0.05,1.05,1e-05,cap
2021-02-26,EU,1,S2,0.02,1.02,0.19699999999999998,cap
2021-02-26,EU,1,S3,0.03,1.03,0.023,cap
2021-02-26,EU,1,S4,0.04,1.04,0.002,cap
2021-02-26,EU,1,S5,0.05,1.05,0.001,cap
2021-03-31,EU,1,S2,0.02,1.02,0.015,cap
2021-03-31,EU,1,S3,0.03,1.03,0.001,cap
2021-03-31,EU,1,S4,0.04,1.04,0.006,cap
2021-03-31,EU,1,S5,0.05,1.05,0.001,cap
2021-04-30,EU,1,S2,0.02,1.02,0.083,cap
2021-04-30,EU,1,S3,0.03,1.03,0.008,cap
2021-04-30,EU,1,S4,0.04,1.04,0.001,cap
2021-04-30,EU,1,S5,0.05,1.05,1e-05,cap
2021-05-31,EU,1,S2,0.02,1.02,0.155,cap
2021-05-31,EU,1,S3,0.03,1.03,0.027000000000000003,cap
2021-05-31,EU,1,S4,0.04,1.04,0.001,cap
2021-05-31,EU,1,S5,0.05,1.05,0.001,cap
2021-06-30,EU,1,S2,0.02,1.02,0.17,cap
2021-06-30,EU,1,S3,0.03,1.03,0.018000000000000002,cap
2021-06-30,EU,1,S4,0.04,1.04,0.002,cap
2021-06-30,EU,1,S5,0.05,1.05,0.001,cap
2021-07-30,EU,1,S2,0.02,1.02,0.256,cap
2021-07-30,EU,1,S3,0.03,1.03,0.027999999999999997,cap
2021-07-30,EU,1,S4,0.04,1.04,0.003,cap
2021-07-30,EU,1,S5,0.05,1.05,0.002,cap
2021-08-31,EU,1,S2,0.02,1.02,0.322,cap
2021-08-31,EU,1,S3,0.03,1.03,0.038,cap
2021-08-31,EU,1,S4,0.04,1.04,0.003,cap
2021-08-31,EU,1,S5,0.05,1.05,0.002,cap
2021-09-30,EU,1,S2,0.02,1.02,0.626,cap
2021-09-30,EU,1,S3,0.03,1.03,0.105,cap
2021-09-30,EU,1,S4,0.04,1.04,0.01,cap
2021-09-30,EU,1,S5,0.05,1.05,0.001,cap
2021-10-29,EU,1,S2,0.02,1.02,0.9790000000000001,cap
2021-10-29,EU,1,S3,0.03,1.03,0.242,cap
2021-10-29,EU,1,S4,0.04,1.04,0.027000000000000003,cap
2021-10-29,EU,1,S5,0.05,1.05,0.008,cap
2021-11-30,EU,1,S2,0.02,1.02,0.698,cap
2021-11-30,EU,1,S3,0.03,1.03,0.13,cap
2021-11-30,EU,1,S4,0.04,1.04,0.013999999999999999,cap
2021-11-30,EU,1,S5,0.05,1.05,0.001,cap
2021-12-31,EU,1,S2,0.02,1.02,0.8740000000000001,cap
2021-12-31,EU,1,S3,0.03,1.03,0.205,cap
2021-12-31,EU,1,S4,0.04,1.04,0.025,cap
2021-12-31,EU,1,S5,0.05,1.05,0.003,cap
2022-01-31,EU,1,S2,0.02,1.02,1.102,cap
2022-01-31,EU,1,S3,0.03,1.03,0.322,cap
2022-01-31,EU,1,S4,0.04,1.04,0.045,cap
2022-01-31,EU,1,S5,0.05,1.05,0.005,cap
2022-02-28,EU,1,S2,0.02,1.02,2.509,cap
2022-02-28,EU,1,S3,0.03,1.03,1.5130000000000001,cap
2022-02-28,EU,1,S4,0.04,1.04,0.609,cap
2022-02-28,EU,1,S5,0.05,1.05,0.11900000000000001,cap
2022-03-31,EU,1,S2,0.02,1.02,3.092,cap
2022-03-31,EU,1,S3,0.03,1.03,2.092,cap
2022-03-31,EU,1,S4,0.04,1.04,1.114,cap
2022-03-31,EU,1,S5,0.05,1.05,0.337,cap
2022-04-29,EU,1,S2,0.02,1.02,4.565,cap
2022-04-29,EU,1,S3,0.03,1.03,3.5660000000000003,cap
2022-04-29,EU,1,S4,0.04,1.04,2.568,cap
2022-04-29,EU,1,S5,0.05,1.05,1.578,cap
2022-05-31,EU,1,S2,0.02,1.02,4.6739999999999995,cap
2022-05-31,EU,1,S3,0.03,1.03,3.667,cap
2022-05-31,EU,1,S4,0.04,1.04,2.662,cap
2022-05-31,EU,1,S5,0.05,1.05,1.672,cap
2022-06-30,EU,1,S2,0.02,1.02,3.943,cap
2022-06-30,EU,1,S3,0.03,1.03,2.951,cap
2022-06-30,EU,1,S4,0.04,1.04,1.97,cap
2022-06-30,EU,1,S5,0.05,1.05,1.064,cap
2022-07-29,EU,1,S2,0.02,1.02,4.335,cap
2022-07-29,EU,1,S3,0.03,1.03,3.344,cap
2022-07-29,EU,1,S4,0.04,1.04,3.153,cap
2022-07-29,EU,1,S5,0.05,1.05,1.406,cap
2022-08-31,EU,1,S2,0.02,1.02,4.93,cap
2022-08-31,EU,1,S3,0.03,1.03,4.628,cap
2022-08-31,EU,1,S4,0.04,1.04,2.966,cap
2022-08-31,EU,1,S5,0.05,1.05,2.708,cap
2022-09-30,EU,1,S2,0.02,1.02,2.404,cap
2022-09-30,EU,1,S3,0.03,1.03,1.496,cap
2022-09-30,EU,1,S4,0.04,1.04,0.77,cap
2022-09-30,EU,1,S5,0.05,1.05,0.33899999999999997,cap
2022-10-31,EU,1,S2,0.02,1.02,3.043,cap
2022-10-31,EU,1,S3,0.03,1.03,2.136,cap
2022-10-31,EU,1,S4,0.04,1.04,1.3419999999999999,cap
2022-10-31,EU,1,S5,0.05,1.05,0.76,cap
2022-11-30,EU,1,S2,0.02,1.02,3.784,cap
2022-11-30,EU,1,S3,0.03,1.03,1.876,cap
2022-11-30,EU,1,S4,0.04,1.04,1.14,cap
2022-11-30,EU,1,S5,0.05,1.05,0.627,cap
2022-12-30,EU,1,S2,0.02,1.02,1.4609999999999999,cap
2022-12-30,EU,1,S3,0.03,1.03,0.807,cap
2022-12-30,EU,1,S4,0.04,1.04,0.40299999999999997,cap
2022-12-30,EU,1,S5,0.05,1.05,0.198,cap
2023-01-31,EU,1,S2,0.02,1.02,0.7709999999999999,cap
2023-01-31,EU,1,S3,0.03,1.03,0.371,cap
2023-01-31,EU,1,S4,0.04,1.04,0.179,cap
2023-01-31,EU,1,S5,0.05,1.05,0.08900000000000001,cap
2023-02-28,EU,1,S2,0.02,1.02,1.868,cap
2023-02-28,EU,1,S3,0.03,1.03,1.112,cap
2023-02-28,EU,1,S4,0.04,1.04,0.5770000000000001,cap
2023-02-28,EU,1,S5,0.05,1.05,0.28300000000000003,cap
2023-03-31,EU,1,S2,0.02,1.02,2.006,cap
2023-03-31,EU,1,S3,0.03,1.03,1.298,cap
2023-03-31,EU,1,S4,0.04,1.04,0.77,cap
2023-03-31,EU,1,S5,0.05,1.05,0.43200000000000005,cap
2023-04-28,EU,1,S2,0.02,1.02,1.207,cap
2023-04-28,EU,1,S3,0.03,1.03,0.63,cap
2023-04-28,EU,1,S4,0.04,1.04,0.301,cap
2023-04-28,EU,1,S5,0.05,1.05,0.146,cap
2023-05-31,EU,1,S2,0.02,1.02,1.188,cap
2023-05-31,EU,1,S3,0.03,1.03,0.611,cap
2023-05-31,EU,1,S4,0.04,1.04,0.287,cap
2023-05-31,EU,1,S5,0.05,1.05,0.13699999999999998,cap
2023-06-30,EU,1,S2,0.02,1.02,1.0759999999999998,cap
2023-06-30,EU,1,S3,0.03,1.03,0.5429999999999999,cap
2023-06-30,EU,1,S4,0.04,1.04,0.255,cap
2023-06-30,EU,1,S5,0.05,1.05,0.12300000000000001,cap
2023-07-31,EU,1,S2,0.02,1.02,1.2209999999999999,cap
2023-07-31,EU,1,S3,0.03,1.03,0.623,cap
2023-07-31,EU,1,S4,0.04,1.04,0.285,cap
2023-07-31,EU,1,S5,0.05,1.05,0.132,cap
2023-08-31,EU,1,S2,0.02,1.02,1.365,cap
2023-08-31,EU,1,S3,0.03,1.03,0.586,cap
2023-08-31,EU,1,S4,0.04,1.04,0.252,cap
2023-08-31,EU,1,S5,0.05,1.05,0.109,cap
2023-09-29,EU,1,S2,0.02,1.02,1.2690000000000001,cap
2023-09-29,EU,1,S3,0.03,1.03,0.7170000000000001,cap
2023-09-29,EU,1,S4,0.04,1.04,0.361,cap
2023-09-29,EU,1,S5,0.05,1.05,0.165,cap
2023-10-31,EU,1,S2,0.02,1.02,0.867,cap
2023-10-31,EU,1,S3,0.03,1.03,0.382,cap
2023-10-31,EU,1,S4,0.04,1.04,0.152,cap
2023-10-31,EU,1,S5,0.05,1.05,0.062,cap
2023-11-30,EU,1,S2,0.02,1.02,0.528,cap
2023-11-30,EU,1,S3,0.03,1.03,0.20800000000000002,cap
2023-11-30,EU,1,S4,0.04,1.04,0.079,cap
2023-11-30,EU,1,S5,0.05,1.05,0.032,cap
2023-12-29,EU,1,S2,0.02,1.02,0.489,cap
2023-12-29,EU,1,S3,0.03,1.03,0.191,cap
2023-12-29,EU,1,S4,0.04,1.04,0.07200000000000001,cap
2023-12-29,EU,1,S5,0.05,1.05,0.028999999999999998,cap
2024-01-31,EU,1,S2,0.02,1.02,0.579,cap
2024-01-31,EU,1,S3,0.03,1.03,0.23,cap
2024-01-31,EU,1,S4,0.04,1.04,0.086,cap
2024-01-31,EU,1,S5,0.05,1.05,0.034,cap
2024-02-29,EU,1,S2,0.02,1.02,0.794,cap
2024-02-29,EU,1,S3,0.03,1.03,0.33,cap
2024-02-29,EU,1,S4,0.04,1.04,0.115,cap
2024-02-29,EU,1,S5,0.05,1.05,0.039,cap
2024-03-29,EU,1,S2,0.02,1.02,0.795,cap
2024-03-29,EU,1,S3,0.03,1.03,0.359,cap
2024-03-29,EU,1,S4,0.04,1.04,0.139,cap
2024-03-29,EU,1,S5,0.05,1.05,0.05,cap
2024-04-30,EU,1,S2,0.02,1.02,0.762,cap
2024-04-30,EU,1,S3,0.03,1.03,0.337,cap
2024-04-30,EU,1,S4,0.04,1.04,0.128,cap
2024-04-30,EU,1,S5,0.05,1.05,0.045,cap
2024-05-31,EU,1,S2,0.02,1.02,0.348,cap
2024-05-31,EU,1,S3,0.03,1.03,0.09,cap
2024-05-31,EU,1,S4,0.04,1.04,0.032,cap
2024-05-31,EU,1,S5,0.05,1.05,0.015001,cap
2024-06-28,EU,1,S2,0.02,1.02,0.304,cap
2024-06-28,EU,1,S3,0.03,1.03,0.069,cap
2024-06-28,EU,1,S4,0.04,1.04,0.023001,cap
2024-06-28,EU,1,S5,0.05,1.05,0.010001,cap
2024-07-31,EU,1,S2,0.02,1.02,0.235,cap
2024-07-31,EU,1,S3,0.03,1.03,0.055,cap
2024-07-31,EU,1,S4,0.04,1.04,0.020001,cap
2024-07-31,EU,1,S5,0.05,1.05,0.009001,cap
2024-08-31,EU,1,S2,0.02,1.02,0.22,cap
2024-08-31,EU,1,S3,0.03,1.03,0.05,cap
2024-08-31,EU,1,S4,0.04,1.04,0.009000000000000001,cap
2024-08-31,EU,1,S5,0.05,1.05,0.002,cap
2024-09-30,EU,1,S2,0.02,1.02,0.105,cap
2024-09-30,EU,1,S3,0.03,1.03,0.019,cap
2024-09-30,EU,1,S4,0.04,1.04,0.004,cap
2024-09-30,EU,1,S5,0.05,1.05,0.001,cap
2024-10-31,EU,1,S2,0.02,1.02,0.201,cap
2024-10-31,EU,1,S3,0.03,1.03,0.039,cap
2024-10-31,EU,1,S4,0.04,1.04,0.013001,cap
2024-10-31,EU,1,S5,0.05,1.05,0.006000999999999999,cap
2024-11-30,EU,1,S2,0.02,1.02,0.337,cap
2024-11-30,EU,1,S3,0.03,1.03,0.067,cap
2024-11-30,EU,1,S4,0.04,1.04,0.020001,cap
2024-11-30,EU,1,S5,0.05,1.05,0.008001000000000001,cap
2024-12-31,EU,1,S2,0.02,1.02,0.28800000000000003,cap
2024-12-31,EU,1,S3,0.03,1.03,0.053,cap
2024-12-31,EU,1,S4,0.04,1.04,0.013999999999999999,cap
2024-12-31,EU,1,S5,0.05,1.05,0.004,cap
2025-01-31,EU,1,S2,0.02,1.02,0.389,cap
2025-01-31,EU,1,S3,0.03,1.03,0.063,cap
2025-01-31,EU,1,S4,0.04,1.04,0.013000000000000001,cap
2025-01-31,EU,1,S5,0.05,1.05,0.003,cap
2025-02-28,EU,1,S2,0.02,1.02,0.312,cap
2025-02-28,EU,1,S3,0.03,1.03,0.05,cap
2025-02-28,EU,1,S4,0.04,1.04,0.011000000000000001,cap
2025-02-28,EU,1,S5,0.05,1.05,0.010001,cap
2025-03-31,EU,1,S2,0.02,1.02,0.124,cap
2025-03-31,EU,1,S3,0.03,1.03,0.022000000000000002,cap
2025-03-31,EU,1,S4,0.04,1.04,0.005,cap
2025-03-31,EU,1,S5,0.05,1.05,0.001,cap
2025-04-30,EU,1,S2,0.02,1.02,0.077,cap
2025-04-30,EU,1,S3,0.03,1.03,0.016,cap
2025-04-30,EU,1,S4,0.04,1.04,0.004,cap
2025-04-30,EU,1,S5,0.05,1.05,0.001,cap
2025-05-31,EU,1,S2,0.02,1.02,0.11699999999999999,cap
2025-05-31,EU,1,S3,0.03,1.03,0.021,cap
2025-05-31,EU,1,S4,0.04,1.04,0.005,cap
2025-05-31,EU,1,S5,0.05,1.05,0.001,cap
2025-06-30,EU,1,S2,0.02,1.02,0.163,cap
2025-06-30,EU,1,S3,0.03,1.03,0.027999999999999997,cap
2025-06-30,EU,1,S4,0.04,1.04,0.006999999999999999,cap
2025-06-30,EU,1,S5,0.05,1.05,0.008001000000000001,cap
2025-07-31,EU,1,S2,0.02,1.02,0.212,cap
2025-07-31,EU,1,S3,0.03,1.03,0.051,cap
2025-07-31,EU,1,S4,0.04,1.04,0.018001,cap
2025-07-31,EU,1,S5,0.05,1.05,0.009001,cap
2025-08-29,EU,1,S2,0.02,1.02,0.292,cap
2025-08-29,EU,1,S3,0.03,1.03,0.066,cap
2025-08-29,EU,1,S4,0.04,1.04,0.022001,cap
2025-08-29,EU,1,S5,0.05,1.05,0.010001,cap
