date,area,B,ypi_n,K_min_obs,K_max_obs,K_width,mean_BL,var_BL,skew_BL,kurt_BL,p_deflation_BL,p_highinfl_BL,mean_BKM,var_BKM,skew_BKM,kurt_BKM,mean_maxent,var_maxent,skew_maxent,kurt_maxent,rmse_maxent,p_deflation_maxent,p_highinfl_maxent,mean_KW,var_KW,skew_KW,kurt_KW,p_deflation_KW,p_highinfl_KW,h_KW,skew_KW_structural,skew_KW_residual,skew_BL_structural,skew_BL_residual,skew_MaxEnt_structural,skew_MaxEnt_residual
2010-08-31,EU,0.988610358713102,0.01249,0.99,1.05,0.06,0.0157343228890059,0.0001264345358893,0.3186975015750433,2.342463159039623,0.0832057688029722,0.0237657754873233,0.0124899999999998,0.0009287605261418,-34282.45497102838,3492622.465229053,0.0095933971879221,0.0004779127189767,0.2552391124505108,2.812612087411261,0.0011667868424349,0.3392741352917477,0.0799562958423911,0.0155845919502613,0.0001408053360128,0.2910495258683701,2.4385410494500586,0.1045352805296592,0.0298582527396625,0.0155163528720313,0.24290756007696945,0.04814196579140062,0.30144703429412223,0.017250467280921056,0.23745079020698007,0.01778832224353072
2010-09-30,EU,0.9872815715902904,0.015638,0.99,1.05,0.06,0.0169999693359289,0.0001231630428976,0.4245841757752971,2.5604256799532337,0.0554904918342514,0.0369286174228574,0.015638,0.0005641601809702,-72412.7622421394,9523313.563298324,0.0124084038061148,0.0004843864140203,0.1633201863760624,2.851265423262664,0.0013110551900351,0.2878837545232654,0.0981077171116495,0.0169756486781641,0.0001378593162233,0.379758096588722,2.6246939566177425,0.0698673231141726,0.0464966342351826,0.0155163528720313,0.14981845460658683,0.22993964198213518,0.19800754676978372,0.2265766290055134,0.1399887962354074,0.023331390140655023
2010-10-29,EU,0.986168545842075,0.015213,0.99,1.05,0.06,0.0173619315440889,0.0001219847607005,0.1463701336965604,2.3105358866658534,0.0637170270155942,0.0256338500993304,0.0152129999999999,0.0006596454395333,-57273.842781873456,6960127.518856338,0.0121423829202901,0.0004769319935332,0.1313151090583395,2.7961815792608933,0.0013118710336633,0.2915828022496051,0.0931497013445451,0.0172571205659444,0.0001360911652993,0.1329758958762753,2.416106330609898,0.0802621946782532,0.0322902918687306,0.0155163528720313,0.12890791445813776,0.004067981418137551,0.16864237232542711,-0.02227223862886671,0.14063865022551036,-0.009323541167170851
2010-11-30,EU,0.9864821973075928,0.01663,0.99,1.05,0.06,0.0180703560781176,8.951282594540862e-05,-0.0911429510281187,2.60238766610834,0.0406410656740015,0.0108003748411901,0.0166299999999999,0.0004227816999353,-111620.29449919352,16989760.070501786,0.013312624481922,0.0004323007182173,-0.0153035928445221,2.866499334058255,0.0015973450693033,0.2548044900814302,0.0856134272224676,0.0179746752611665,0.0001013730172516,-0.0892705471429948,2.70368715519799,0.0514869696488659,0.0136827133848363,0.0155163528720313,-0.0018460790585634879,-0.08742446808443131,0.039183395224741346,-0.13032634625286005,0.04366669253007316,-0.058970285374595255
2010-12-31,EU,0.9869755617370756,0.01893,0.99,1.05,0.06,0.0196214312358466,0.0001101166281203,-0.1676863917558966,2.431936706635672,0.0445455913251479,0.0240581901044411,0.0189299999999998,0.0010728533235575,-27614.1928017476,2650025.770488253,0.0163138847633348,0.0004410635257213,-0.0914613501483572,2.957074060930634,0.0016404048896781,0.2134958555975354,0.1116686146561209,0.0195482424811072,0.0001234379092357,-0.1499109380059638,2.5353175377715167,0.0562877233112527,0.0303999672989269,0.0155163528720313,-0.024378586330769947,-0.12553235167519386,-0.017497369467995405,-0.1501890222879012,-0.05077476612227749,-0.040686584026079706
2011-01-31,EU,0.9842995574066234,0.0216,0.99,1.05,0.06,0.022218640246499,9.7246605927465e-05,-0.3275589362670617,2.7625019057345344,0.0247001960276088,0.0335793514623042,0.0216,0.000276785853537,-210715.9868386769,40017511.54012325,0.0184959333522336,0.0004488780323472,-0.1603973821705464,3.0111642179937506,0.0016665440862239,0.1894276695810055,0.1342714750265747,0.0222297425501336,0.000109877597486,-0.2864977862646334,2.835577187672734,0.0312596396220926,0.0424969073793158,0.0155163528720313,-0.17252172368605834,-0.11397606257857507,-0.2123554731134556,-0.11520346315360608,-0.11411875882535139,-0.046278623345195
2011-02-28,EU,0.98340425223502,0.02345,0.99,1.05,0.06,0.0235851705119934,7.336982090467987e-05,-0.3433972289053602,3.055953727773461,0.0097111897089717,0.0286839770105699,0.0234499999999999,0.0001114343675439,-824858.9868482198,247755045.11958227,0.0202350526043554,0.0004166109325081,-0.2593895389457434,3.2182503382650336,0.001862606837243,0.1588480465489024,0.1410953631096498,0.0236315313162502,8.428996564576979e-05,-0.281463355520245,3.101838650749281,0.0123270306550326,0.0364104439778651,0.0155163528720313,-0.2862915248670459,0.004828169346800915,-0.3488866305552043,0.005489401649844128,-0.20941828504411863,-0.04997125390162477
2011-03-31,EU,0.9813461769132326,0.023105,0.99,1.05,0.06,0.0230776469367035,6.27216820184109e-05,0.0664949870695355,2.500762316338095,4.7235846245087534e-14,0.0242770338502226,0.0231049999999999,0.0001793646534888,-403930.43259430944,95566028.01113597,0.0198559491159134,0.0004062377059945,-0.2502546717911684,3.258233819563785,0.0019156320297851,0.1581619106965222,0.1332823417186704,0.023154592366025,7.243902564613259e-05,0.0891311488517602,2.6415293204193278,2.978683629130876e-16,0.0308823623103251,0.0155163528720313,-0.30223194560189914,0.39136309445365935,-0.3460170631161228,0.4125120501856583,-0.2100406401753776,-0.04021403161579079
2011-04-29,EU,0.9806349587826956,0.0241,0.99,1.05,0.06,0.0238777283975846,9.053272900162264e-05,-0.0814264290387885,2.272086029615179,0.004159196651438,0.0517639148460728,0.0241,0.0001082828277658,-861128.6561280135,262709318.25673395,0.0208631670171983,0.0004361937632108,-0.225485363061919,3.1780274339894503,0.0017661682958897,0.1578464312747564,0.1571058575945984,0.0240203047569583,0.0001018634842393,-0.0526876692787835,2.415323228167906,0.0052655697182975,0.0655335844104291,0.0155163528720313,-0.2519105691844372,0.19922289990565373,-0.32353316710285807,0.24210673806406957,-0.20526528016734769,-0.020220082894571306
2011-05-31,EU,0.9810910600738614,0.0239,0.99,1.05,0.06,0.0234436086845418,9.204441518943142e-05,-0.1694948515493798,2.6395328155330398,0.0120811635800553,0.0483246543200205,0.0239,0.0001634894165323,-464166.94537192886,115199662.2129627,0.0207325110002138,0.0004519218896149,-0.1816298090092284,3.145654921088648,0.0017044182923512,0.1635538956131539,0.1604281993720943,0.023544950233138,0.000104162617972,-0.1397519692641267,2.7317199640992524,0.0152845694426306,0.0611385868707087,0.0155163528720313,-0.23169893944057685,0.09194697017645015,-0.29576203992945094,0.12626718838007114,-0.1819944088331351,0.00036459982390671386
